BufferA.Adc1Ch0[19], 0x7C40,7C40,7C4,7C,01111100,4,0100,0111110001,0,111110001,497,0.970703125,0.970703125,,,,
BufferA.Adc1Ch0[20], 0x7F00,7F00,7F0,7F,01111111,0,0000,0111111100,0,111111100,508,0.9921875,0.9921875,,,,
BufferA.Adc1Ch0[21], 0x7500,7500,750,75,01110101,0,0000,0111010100,0,111010100,468,0.9140625,0.9140625,,,,
BufferA.Adc1Ch0[22], 0x5FC0,5FC0,5FC,5F,01011111,C,1100,0101111111,0,101111111,383,0.748046875,0.748046875,,,,
BufferA.Adc1Ch0[23], 0x4100,4100,410,41,01000001,0,0000,0100000100,0,100000100,260,0.5078125,0.5078125,,,,
BufferA.Adc1Ch0[24], 0x1BC0,1BC0,1BC,1B,00011011,C,1100,0001101111,0,001101111,111,0.216796875,0.216796875,,,,
BufferA.Adc1Ch0[25], 0xF400,F400,F40,F4,11110100,0,0000,1111010000,1,111010000,464,0.90625,-0.09375,,,,
BufferA.Adc1Ch0[26], 0xCD40,CD40,CD4,CD,11001101,4,0100,1100110101,1,100110101,309,0.603515625,-0.396484375,,,,
BufferA.Adc1Ch0[27], 0xAB40,AB40,AB4,AB,10101011,4,0100,1010101101,1,010101101,173,0.337890625,-0.662109375,,,,
BufferA.Adc1Ch0[28], 0x91C0,91C0,91C,91,10010001,C,1100,1001000111,1,001000111,71,0.138671875,-0.861328125,,,,
BufferA.Adc1Ch0[29], 0x8300,8300,830,83,10000011,0,0000,1000001100,1,000001100,12,0.0234375,-0.9765625,,,,
BufferA.Adc1Ch0[30], 0x8080,8080,808,80,10000000,8,1000,1000000010,1,000000010,2,0.00390625,-0.99609375,,,,
BufferA.Adc1Ch0[31], 0x8A80,8A80,8A8,8A,10001010,8,1000,1000101010,1,000101010,42,0.08203125,-0.91796875,,,,
BufferA.Adc1Ch0[32], 0xA000,A000,A00,A0,10100000,0,0000,1010000000,1,010000000,128,0.25,-0.75,,,,
BufferA.Adc1Ch0[33], 0xBEC0,BEC0,BEC,BE,10111110,C,1100,1011111011,1,011111011,251,0.490234375,-0.509765625,,,,
BufferA.Adc1Ch0[34], 0xE400,E400,E40,E4,11100100,0,0000,1110010000,1,110010000,400,0.78125,-0.21875,,,,
BufferA.Adc1Ch0[35], 0x0C00,0C00,0C0,0C,00001100,0,0000,0000110000,0,000110000,48,0.09375,0.09375,,,,
BufferA.Adc1Ch0[36], 0x32C0,32C0,32C,32,00110010,C,1100,0011001011,0,011001011,203,0.396484375,0.396484375,,,,
BufferA.Adc1Ch0[37], 0x5440,5440,544,54,01010100,4,0100,0101010001,0,101010001,337,0.658203125,0.658203125,,,,
BufferA.Adc1Ch0[38], 0x6DC0,6DC0,6DC,6D,01101101,C,1100,0110110111,0,110110111,439,0.857421875,0.857421875,,,,
BufferA.Adc1Ch0[39], 0x7C80,7C80,7C8,7C,01111100,8,1000,0111110010,0,111110010,498,0.97265625,0.97265625,,,,
BufferA.Adc1Ch0[40], 0x7F00,7F00,7F0,7F,01111111,0,0000,0111111100,0,111111100,508,0.9921875,0.9921875,,,,
BufferA.Adc1Ch0[41], 0x74C0,74C0,74C,74,01110100,C,1100,0111010011,0,111010011,467,0.912109375,0.912109375,,,,
BufferA.Adc1Ch0[42], 0x5F40,5F40,5F4,5F,01011111,4,0100,0101111101,0,101111101,381,0.744140625,0.744140625,,,,
BufferA.Adc1Ch0[43], 0x4080,4080,408,40,01000000,8,1000,0100000010,0,100000010,258,0.50390625,0.50390625,,,,
BufferA.Adc1Ch0[44], 0x1B40,1B40,1B4,1B,00011011,4,0100,0001101101,0,001101101,109,0.212890625,0.212890625,,,,
BufferA.Adc1Ch0[45], 0xF340,F340,F34,F3,11110011,4,0100,1111001101,1,111001101,461,0.900390625,-0.099609375,,,,
BufferA.Adc1Ch0[46], 0xCC80,CC80,CC8,CC,11001100,8,1000,1100110010,1,100110010,306,0.59765625,-0.40234375,,,,
BufferA.Adc1Ch0[47], 0xAB00,AB00,AB0,AB,10101011,0,0000,1010101100,1,010101100,172,0.3359375,-0.6640625,,,,
BufferA.Adc1Ch0[48], 0x9180,9180,918,91,10010001,8,1000,1001000110,1,001000110,70,0.13671875,-0.86328125,,,,
BufferA.Adc1Ch0[49], 0x8300,8300,830,83,10000011,0,0000,1000001100,1,000001100,12,0.0234375,-0.9765625,,,,
BufferA.Adc1Ch0[50], 0x8080,8080,808,80,10000000,8,1000,1000000010,1,000000010,2,0.00390625,-0.99609375,,,,
BufferA.Adc1Ch0[51], 0x8AC0,8AC0,8AC,8A,10001010,C,1100,1000101011,1,000101011,43,0.083984375,-0.916015625,,,,
BufferA.Adc1Ch0[52], 0xA040,A040,A04,A0,10100000,4,0100,1010000001,1,010000001,129,0.251953125,-0.748046875,,,,
BufferA.Adc1Ch0[53], 0xBF40,BF40,BF4,BF,10111111,4,0100,1011111101,1,011111101,253,0.494140625,-0.505859375,,,,
BufferA.Adc1Ch0[54], 0xE480,E480,E48,E4,11100100,8,1000,1110010010,1,110010010,402,0.78515625,-0.21484375,,,,
BufferA.Adc1Ch0[55], 0x0C80,0C80,0C8,0C,00001100,8,1000,0000110010,0,000110010,50,0.09765625,0.09765625,,,,
BufferA.Adc1Ch0[56], 0x3340,3340,334,33,00110011,4,0100,0011001101,0,011001101,205,0.400390625,0.400390625,,,,
BufferA.Adc1Ch0[57], 0x54C0,54C0,54C,54,01010100,C,1100,0101010011,0,101010011,339,0.662109375,0.662109375,,,,
BufferA.Adc1Ch0[58], 0x6E00,6E00,6E0,6E,01101110,0,0000,0110111000,0,110111000,440,0.859375,0.859375,,,,
BufferA.Adc1Ch0[59], 0x7C80,7C80,7C8,7C,01111100,8,1000,0111110010,0,111110010,498,0.97265625,0.97265625,,,,
BufferA.Adc1Ch0[60], 0x7EC0,7EC0,7EC,7E,01111110,C,1100,0111111011,0,111111011,507,0.990234375,0.990234375,,,,
BufferA.Adc1Ch0[61], 0x74C0,74C0,74C,74,01110100,C,1100,0111010011,0,111010011,467,0.912109375,0.912109375,,,,
BufferA.Adc1Ch0[62], 0x5F00,5F00,5F0,5F,01011111,0,0000,0101111100,0,101111100,380,0.7421875,0.7421875,,,,
BufferA.Adc1Ch0[63], 0x4000,4000,400,40,01000000,0,0000,0100000000,0,100000000,256,0.5,0.5,,,,
BufferA.Adc1Ch0[64], 0x1AC0,1AC0,1AC,1A,00011010,C,1100,0001101011,0,001101011,107,0.208984375,0.208984375,,,,
BufferA.Adc1Ch0[65], 0xF2C0,F2C0,F2C,F2,11110010,C,1100,1111001011,1,111001011,459,0.896484375,-0.103515625,,,,
BufferA.Adc1Ch0[66], 0xCC00,CC00,CC0,CC,11001100,0,0000,1100110000,1,100110000,304,0.59375,-0.40625,,,,
BufferA.Adc1Ch0[67], 0xAA80,AA80,AA8,AA,10101010,8,1000,1010101010,1,010101010,170,0.33203125,-0.66796875,,,,
BufferA.Adc1Ch0[68], 0x9140,9140,914,91,10010001,4,0100,1001000101,1,001000101,69,0.134765625,-0.865234375,,,,
BufferA.Adc1Ch0[69], 0x82C0,82C0,82C,82,10000010,C,1100,1000001011,1,000001011,11,0.021484375,-0.978515625,,,,
BufferA.Adc1Ch0[70], 0x80C0,80C0,80C,80,10000000,C,1100,1000000011,1,000000011,3,0.005859375,-0.994140625,,,,
BufferA.Adc1Ch0[71], 0x8B00,8B00,8B0,8B,10001011,0,0000,1000101100,1,000101100,44,0.0859375,-0.9140625,,,,
BufferA.Adc1Ch0[72], 0xA0C0,A0C0,A0C,A0,10100000,C,1100,1010000011,1,010000011,131,0.255859375,-0.744140625,,,,
BufferA.Adc1Ch0[73], 0xBFC0,BFC0,BFC,BF,10111111,C,1100,1011111111,1,011111111,255,0.498046875,-0.501953125,,,,
BufferA.Adc1Ch0[74], 0xE500,E500,E50,E5,11100101,0,0000,1110010100,1,110010100,404,0.7890625,-0.2109375,,,,
BufferA.Adc1Ch0[75], 0x0D00,0D00,0D0,0D,00001101,0,0000,0000110100,0,000110100,52,0.1015625,0.1015625,,,,
BufferA.Adc1Ch0[76], 0x33C0,33C0,33C,33,00110011,C,1100,0011001111,0,011001111,207,0.404296875,0.404296875,,,,
BufferA.Adc1Ch0[77], 0x5540,5540,554,55,01010101,4,0100,0101010101,0,101010101,341,0.666015625,0.666015625,,,,
BufferA.Adc1Ch0[78], 0x6E80,6E80,6E8,6E,01101110,8,1000,0110111010,0,110111010,442,0.86328125,0.86328125,,,,
BufferA.Adc1Ch0[79], 0x7CC0,7CC0,7CC,7C,01111100,C,1100,0111110011,0,111110011,499,0.974609375,0.974609375,,,,
BufferA.Adc1Ch0[80], 0x7EC0,7EC0,7EC,7E,01111110,C,1100,0111111011,0,111111011,507,0.990234375,0.990234375,,,,
BufferA.Adc1Ch0[81], 0x7480,7480,748,74,01110100,8,1000,0111010010,0,111010010,466,0.91015625,0.91015625,,,,
BufferA.Adc1Ch0[82], 0x5E80,5E80,5E8,5E,01011110,8,1000,0101111010,0,101111010,378,0.73828125,0.73828125,,,,
BufferA.Adc1Ch0[83], 0x3F80,3F80,3F8,3F,00111111,8,1000,0011111110,0,011111110,254,0.49609375,0.49609375,,,,
BufferA.Adc1Ch0[84], 0x1A00,1A00,1A0,1A,00011010,0,0000,0001101000,0,001101000,104,0.203125,0.203125,,,,
BufferA.Adc1Ch0[85], 0xF240,F240,F24,F2,11110010,4,0100,1111001001,1,111001001,457,0.892578125,-0.107421875,,,,
BufferA.Adc1Ch0[86], 0xCB80,CB80,CB8,CB,11001011,8,1000,1100101110,1,100101110,302,0.58984375,-0.41015625,,,,
BufferA.Adc1Ch0[87], 0xAA00,AA00,AA0,AA,10101010,0,0000,1010101000,1,010101000,168,0.328125,-0.671875,,,,
BufferA.Adc1Ch0[88], 0x9100,9100,910,91,10010001,0,0000,1001000100,1,001000100,68,0.1328125,-0.8671875,,,,
BufferA.Adc1Ch0[89], 0x82C0,82C0,82C,82,10000010,C,1100,1000001011,1,000001011,11,0.021484375,-0.978515625,,,,
BufferA.Adc1Ch0[90], 0x80C0,80C0,80C,80,10000000,C,1100,1000000011,1,000000011,3,0.005859375,-0.994140625,,,,
BufferA.Adc1Ch0[91], 0x8B40,8B40,8B4,8B,10001011,4,0100,1000101101,1,000101101,45,0.087890625,-0.912109375,,,,
BufferA.Adc1Ch0[92], 0xA100,A100,A10,A1,10100001,0,0000,1010000100,1,010000100,132,0.2578125,-0.7421875,,,,
BufferA.Adc1Ch0[93], 0xC040,C040,C04,C0,11000000,4,0100,1100000001,1,100000001,257,0.501953125,-0.498046875,,,,
BufferA.Adc1Ch0[94], 0xE5C0,E5C0,E5C,E5,11100101,C,1100,1110010111,1,110010111,407,0.794921875,-0.205078125,,,,
BufferA.Adc1Ch0[95], 0x0DC0,0DC0,0DC,0D,00001101,C,1100,0000110111,0,000110111,55,0.107421875,0.107421875,,,,
BufferA.Adc1Ch0[96], 0x3440,3440,344,34,00110100,4,0100,0011010001,0,011010001,209,0.408203125,0.408203125,,,,
BufferA.Adc1Ch0[97], 0x55C0,55C0,55C,55,01010101,C,1100,0101010111,0,101010111,343,0.669921875,0.669921875,,,,
BufferA.Adc1Ch0[98], 0x6EC0,6EC0,6EC,6E,01101110,C,1100,0110111011,0,110111011,443,0.865234375,0.865234375,,,,
BufferA.Adc1Ch0[99], 0x7CC0,7CC0,7CC,7C,01111100,C,1100,0111110011,0,111110011,499,0.974609375,0.974609375,,,,
BufferA.Adc1Ch0[100], 0x7EC0,7EC0,7EC,7E,01111110,C,1100,0111111011,0,111111011,507,0.990234375,0.990234375,,,,
BufferA.Adc1Ch0[101], 0x7440,7440,744,74,01110100,4,0100,0111010001,0,111010001,465,0.908203125,0.908203125,,,,
BufferA.Adc1Ch0[102], 0x5E40,5E40,5E4,5E,01011110,4,0100,0101111001,0,101111001,377,0.736328125,0.736328125,,,,
BufferA.Adc1Ch0[103], 0x3F00,3F00,3F0,3F,00111111,0,0000,0011111100,0,011111100,252,0.4921875,0.4921875,,,,
BufferA.Adc1Ch0[104], 0x1980,1980,198,19,00011001,8,1000,0001100110,0,001100110,102,0.19921875,0.19921875,,,,
BufferA.Adc1Ch0[105], 0xF180,F180,F18,F1,11110001,8,1000,1111000110,1,111000110,454,0.88671875,-0.11328125,,,,
BufferA.Adc1Ch0[106], 0xCB00,CB00,CB0,CB,11001011,0,0000,1100101100,1,100101100,300,0.5859375,-0.4140625,,,,
BufferA.Adc1Ch0[107], 0xA980,A980,A98,A9,10101001,8,1000,1010100110,1,010100110,166,0.32421875,-0.67578125,,,,
BufferA.Adc1Ch0[108], 0x90C0,90C0,90C,90,10010000,C,1100,1001000011,1,001000011,67,0.130859375,-0.869140625,,,,
BufferA.Adc1Ch0[109], 0x8280,8280,828,82,10000010,8,1000,1000001010,1,000001010,10,0.01953125,-0.98046875,,,,
BufferA.Adc1Ch0[110], 0x80C0,80C0,80C,80,10000000,C,1100,1000000011,1,000000011,3,0.005859375,-0.994140625,,,,
BufferA.Adc1Ch0[111], 0x8B80,8B80,8B8,8B,10001011,8,1000,1000101110,1,000101110,46,0.08984375,-0.91015625,,,,
BufferA.Adc1Ch0[112], 0xA180,A180,A18,A1,10100001,8,1000,1010000110,1,010000110,134,0.26171875,-0.73828125,,,,
BufferA.Adc1Ch0[113], 0xC0C0,C0C0,C0C,C0,11000000,C,1100,1100000011,1,100000011,259,0.505859375,-0.494140625,,,,
BufferA.Adc1Ch0[114], 0xE640,E640,E64,E6,11100110,4,0100,1110011001,1,110011001,409,0.798828125,-0.201171875,,,,
BufferA.Adc1Ch0[115], 0x0E40,0E40,0E4,0E,00001110,4,0100,0000111001,0,000111001,57,0.111328125,0.111328125,,,,
BufferA.Adc1Ch0[116], 0x34C0,34C0,34C,34,00110100,C,1100,0011010011,0,011010011,211,0.412109375,0.412109375,,,,
BufferA.Adc1Ch0[117], 0x5600,5600,560,56,01010110,0,0000,0101011000,0,101011000,344,0.671875,0.671875,,,,
BufferA.Adc1Ch0[118], 0x6F00,6F00,6F0,6F,01101111,0,0000,0110111100,0,110111100,444,0.8671875,0.8671875,,,,
BufferA.Adc1Ch0[119], 0x7D00,7D00,7D0,7D,01111101,0,0000,0111110100,0,111110100,500,0.9765625,0.9765625,,,,
BufferA.Adc1Ch0[120], 0x7EC0,7EC0,7EC,7E,01111110,C,1100,0111111011,0,111111011,507,0.990234375,0.990234375,,,,
BufferA.Adc1Ch0[121], 0x7400,7400,740,74,01110100,0,0000,0111010000,0,111010000,464,0.90625,0.90625,,,,
BufferA.Adc1Ch0[122], 0x5DC0,5DC0,5DC,5D,01011101,C,1100,0101110111,0,101110111,375,0.732421875,0.732421875,,,,
BufferA.Adc1Ch0[123], 0x3E80,3E80,3E8,3E,00111110,8,1000,0011111010,0,011111010,250,0.48828125,0.48828125,,,,
BufferA.Adc1Ch0[124], 0x1900,1900,190,19,00011001,0,0000,0001100100,0,001100100,100,0.1953125,0.1953125,,,,
BufferA.Adc1Ch0[125], 0xF100,F100,F10,F1,11110001,0,0000,1111000100,1,111000100,452,0.8828125,-0.1171875,,,,
BufferA.Adc1Ch0[126], 0xCA80,CA80,CA8,CA,11001010,8,1000,1100101010,1,100101010,298,0.58203125,-0.41796875,,,,
BufferA.Adc1Ch0[127], 0xA940,A940,A94,A9,10101001,4,0100,1010100101,1,010100101,165,0.322265625,-0.677734375,,,,
real,0x1F76,1F76,1F7,1F,00011111,7,0111,0001111101,0,001111101,125,0.244140625,0.244140625,,0.174215786,31.35884156,9.981829288
imag,0x058E,058E,058,05,00000101,8,1000,0000010110,0,000010110,22,0.04296875,0.04296875,,,,
,0x1E04,1E04,1E0,1E,00011110,0,0000,0001111000,0,001111000,120,0.234375,0.234375,,0.344079349,61.93428282,19.71429452
,0x0AEE,0AEE,0AE,0A,00001010,E,1110,0000101011,0,000101011,43,0.083984375,0.083984375,,,,
,1.39658054,0.444545393,0.4,0.,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,0.09295654,,,0.093566895,,,,-0.316864,-57.03552,32.96448,,,,,,,
,0.18743896,,,0.18722534,,,,0.21292114,38.3258052,,,,,,,,
,,,,,,,,-0.10394287,-18.7097166,,,,,,,,
,0.46038604,0.146545428,,0.463451997,0.147521352,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
